270	GL_MYINFO_OPEN
271	PM_TSPOSUPDATE_REQ
272	PM_TSPOSUPDATE_ACK
273	GR_TSTARTPOS_REQ
274	GR_TSTARTPOS_ACK
275	MASTER_MEMO_REQ
276	MASTER_MEMO_ACK
277	MASTER_MEMOALL_REQ
278	MASTER_MEMOALL_ACK
279	MASTER_USERCUT_REQ
280	MASTER_USERCUT_ACK
281	MASTER_USERCUT2_REQ
282	MASTER_USERCUT2_ACK
283	MASTER_ROOMCUT_REQ
284	MASTER_ROOMCUT_ACK
285	MASTER_MSET_REQ
286	MASTER_MSET_ACK
287	MASTER_PRINTUSER_REQ
288	MASTER_PRINTUSER_ACK
289	MASTER_USERINFO_REQ
290	MASTER_USERINFO_ACK
291	MASTER_LISTCUT_REQ
292	MASTER_LISTCUT_ACK
293	MASTER_USERINFODB_REQ
294	MASTER_USERINFODB_ACK
296	GS_GIVEGIFT_REQ
297	GS_GIVEGIFT_ACK
298	GS_TAKEGIFT_REQ
299	GS_TAKEGIFT_ACK
300	GS_MOVEGIFT_REQ
301	GS_MOVEGIFT_ACK
302	GG_JJCREATE_REQ
303	GG_JJCREATE_ACK
304	GG_JJCHANGE_REQ
305	GG_JJCHANGE_ACK
306	GG_JJGET_REQ
307	GG_JJGET_ACK
308	GG_JJGAMEEND_REQ
309	GG_JJGAMEEND_ACK
310	GS_BUYCHAR_REQ
311	GS_BUYCHAR_ACK
312	GI_CHANGESLOT_REQ
313	GI_CHANGESLOT_ACK
314	GS_MOVEONEGIFT_REQ
315	GS_MOVEONEGIFT_ACK
316	GG_HACKSTART_REQ
317	GG_HACKSTART_ACK
318	GG_HACKSUCC_REQ
319	GG_HACKSUCC_ACK
320	GG_HACKFAIL_REQ
321	GG_HACKFAIL_ACK
322	GG_BOMBSUCC_REQ
323	GG_BOMBSUCC_ACK
324	GG_BOMBEND_REQ
325	GG_BOMBEND_ACK
326	GG_UNHACKSTART_REQ
327	GG_UNHACKSTART_ACK
328	GG_UNHACKSUCC_REQ
329	GG_UNHACKSUCC_ACK
330	GG_UNHACKFAIL_REQ
331	GG_UNHACKFAIL_ACK
332	GG_KILLJJ_REQ
333	GG_KILLJJ_ACK
334	GG_SEEDKEY_REQ
335	GG_SEEDKEY_ACK
336	GG_UNIQUEKEY_REQ
337	GG_UNIQUEKEY_ACK
338	GG_DETECTCRACK_REQ
339	GG_DETECTCRACK_ACK
340	GR_KILLCHANGE_REQ
341	GR_KILLCHANGE_ACK
342	GG_SOLORESPON_REQ
343	GG_SOLORESPON_ACK
344	GG_LIVECHAT_REQ
345	GG_LIVECHAT_ACK
346	GG_TEAMCHAT_REQ
347	GG_TEAMCHAT_ACK
348	GG_DEADCHAT_REQ
349	GG_DEADCHAT_ACK
350	GG_TEAMDEADCHAT_REQ
351	GG_TEAMDEADCHAT_ACK
352	GG_LEVELJJ_REQ
353	GG_LEVELJJ_ACK
354	MASTER_UPITEM_REQ
355	MASTER_UPITEM_ACK
356	GS_CASH_REQ
357	GS_CASH_ACK
358	GS_BUYCASHITEM_REQ
359	GS_BUYCASHITEM_ACK
360	GG_TSURRESPON_REQ
361	GG_TSURRESPON_ACK
362	GP_CHCRITICALC_REQ
363	GP_CHCRITICALC_ACK
364	GR_BALANCECHANGE_REQ
365	GR_BALANCECHANGE_ACK
368	GR_TEAMSHUFFLECHANGE_REQ
369	GR_TEAMSHUFFLECHANGE_ACK
370	GL_CHANGECHANNEL_REQ
371	GL_CHANGECHANNEL_ACK
372	GR_ALLCRYSTAL_REQ
373	GR_ALLCRYSTAL_ACK
374	GR_GETCRYSTAL_REQ
375	GR_GETCRYSTAL_ACK
376	GR_RECRYSTAL_REQ
377	GR_RECRYSTAL_ACK
378	GR_RADIOMSG_REQ
379	GR_RADIOMSG_ACK
380	GP_CHMKILLC_REQ
381	GP_CHMKILLC_ACK
382	GP_CHUKILLC_REQ
383	GP_CHUKILLC_ACK
384	GP_CHZKILLC_REQ
385	GP_CHZKILLC_ACK
386	GP_CHKKILLC_REQ
387	GP_CHKKILLC_ACK
388	GP_CHDDKILLC_REQ
389	GP_CHDDKILLC_ACK
390	GL_DELETEITEM_REQ
391	GL_DELETEITEM_ACK
392	GL_CHANGEID_REQ
393	GL_CHANGEID_ACK
394	MASTER_ROOMINFO_REQ
395	MASTER_ROOMINFO_ACK
396	PM_KICKUSER_REQ
397	PM_KICKUSER_ACK
398	MASTER_SVRCLASS_REQ
399	MASTER_SVRCLASS_ACK
400	MASTER_CONNTYPE_REQ
401	MASTER_CONNTYPE_ACK
402	MASTER_EVENTPAGE_REQ
403	MASTER_EVENTPAGE_ACK
404	MASTER_EVENTEXP_REQ
405	MASTER_EVENTEXP_ACK
406	MASTER_ENABLE_LOGIN
407	MASTER_DISABLE_LOGIN
408	MASTER_DISBILL_REQ
409	MASTER_DISBILL_ACK
410	MASTER_DISLOGIN_REQ
411	MASTER_DISLOGIN_ACK
412	MASTER_DISGMS_REQ
413	MASTER_DISGMS_ACK
414	MASTER_DISLOG_REQ
415	MASTER_DISLOG_ACK
416	MASTER_KILLALL_REQ
418	MASTER_RESETTCPGROUPINFO_REQ
419	GL_MSG_ADD_REQ
420	GL_MSG_ADD_ACK
421	GL_MSG_DEL_REQ
422	GL_MSG_DEL_ACK
423	GL_MSG_READ_REQ
424	GL_MSG_READ_ACK
425	GL_MSG_RECVLIST_REQ
426	GL_MSG_RECVLIST_ACK
427	GL_MSG_SENDLIST_REQ
428	GL_MSG_SENDLIST_ACK
429	GL_FRIEND_ADD_REQ
430	GL_FRIEND_ADD_ACK
431	GL_FRIEND_DEL_REQ
432	GL_FRIEND_DEL_ACK
433	GL_FRIEND_LIST_REQ
434	GL_FRIEND_LIST_ACK
435	GL_FRIEND_INFO_REQ
436	GL_FRIEND_INFO_ACK
437	GG_ROOMBROADCAST_REQ
438	GG_ROOMBROADCAST_ACK
439	GL_FRIEND_CHAT_REQ
440	GL_FRIEND_CHAT_ACK
441	GL_FRIEND_WHERE_REQ
442	GL_FRIEND_WHERE_ACK
443	GG_STEALSUCK_REQ
444	GG_STEALSUCK_ACK
445	GG_STEALPUSH_REQ
446	GG_STEALPUSH_ACK
447	GG_STEALCOLORS_REQ
448	GG_STEALCOLORS_ACK
449	GG_STEALRESPON_REQ
450	GG_STEALRESPON_ACK
451	GS_NEWGIFT_REQ
452	GS_NEWGIFT_ACK
453	GS_DELETEGIFT_REQ
454	GS_DELETEGIFT_ACK
455	GG_EXERCISERESPON_REQ
456	GG_EXERCISERESPON_ACK
457	GI_CHANGEITEMSLOT_REQ
